longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;housing_median_age_nan;longitude_outlier;latitude_outlier;population_per_room;<1H OCEAN;INLAND;ISLAND;NEAR BAY;NEAR OCEAN
-118.15;33.77;27.0;3043.0;787.0;1398.0;747.0;3.5528;271100.0;0;0;0;0.45941505093657575;0;0;0;0;1
-118.14;33.76;37.0;3242.0;698.0;1080.0;629.0;3.901;432500.0;0;0;0;0.33312769895126465;0;0;0;0;1
-118.15;33.77;36.0;4366.0;1211.0;1912.0;1172.0;3.5292;361800.0;0;0;0;0.4379294548786074;0;0;0;0;1
-118.13;33.76;52.0;2216.0;526.0;940.0;530.0;4.5469;381000.0;0;0;0;0.42418772563176893;0;0;0;0;1
-118.13;33.76;44.0;1543.0;463.0;652.0;406.0;4.25;439300.0;0;0;0;0.4225534672715489;0;0;0;0;1
-118.14;33.75;39.0;1995.0;634.0;867.0;567.0;4.0795;400000.0;0;0;0;0.4345864661654135;0;0;0;0;1
-118.14;33.76;52.0;2677.0;642.0;1144.0;624.0;4.3889;378000.0;0;0;0;0.4273440418378782;0;0;0;0;1
-118.14;33.76;50.0;2960.0;761.0;284.15021459227466;718.0;3.5214;398100.0;0;0;0;0.09599669411901171;0;0;0;0;1
-118.14;33.76;44.0;1633.0;536.0;741.0;513.0;3.385;408300.0;0;0;0;0.45376607470912433;0;0;0;0;1
-118.14;33.76;50.0;914.0;167.0;322.0;165.0;4.7361;418800.0;0;0;0;0.3522975929978118;0;0;0;0;1
-118.13;33.76;46.0;2834.0;673.0;1175.0;670.0;4.7875;363800.0;0;0;0;0.41460832745236414;0;0;0;0;1
-118.13;33.76;44.0;2532.0;621.0;961.0;550.0;3.9352;406900.0;0;0;0;0.3795418641390205;0;0;0;0;1
-118.12;33.76;43.0;3070.0;668.0;1240.0;646.0;3.7813;461500.0;0;0;0;0.40390879478827363;0;0;0;0;1
-118.1;33.76;15.0;4690.0;1002.0;1879.0;974.0;5.6051;267400.0;0;0;0;0.4006396588486141;0;0;0;0;1
-118.11;33.77;15.0;2127.0;438.0;3333.0;1712.0;5.1508;367300.0;0;0;0;1.5669957686882934;0;0;0;0;1
-118.12;33.77;20.0;4534.0;954.0;1941.0;892.0;6.0362;463500.0;0;0;0;0.42809880899867664;0;0;0;0;1
-118.13;33.77;52.0;3697.0;691.0;258.0128755364807;671.0;4.6852;395200.0;0;0;0;0.06978979592547489;0;0;0;0;1
-118.13;33.77;37.0;4365.0;926.0;1661.0;868.0;5.3046;360700.0;0;0;0;0.38052691867124855;0;0;0;0;1
-118.32;33.35;27.0;1675.0;521.0;744.0;331.0;2.1579;450000.0;0;0;0;0.44417910447761194;0;0;1;0;0
-118.33;33.34;52.0;2359.0;591.0;1100.0;431.0;2.8333;414700.0;0;0;0;0.4662992793556592;0;0;1;0;0
-118.32;33.33;52.0;2127.0;512.0;733.0;288.0;3.3906;300000.0;0;0;0;0.3446168312176775;0;0;1;0;0
-118.32;33.34;52.0;996.0;264.0;341.0;160.0;2.7361;450000.0;0;0;0;0.34236947791164657;0;0;1;0;0
-118.48;33.43;29.0;716.0;214.0;422.0;173.0;2.6042;287500.0;0;0;0;0.5893854748603352;0;0;1;0;0
-118.29;33.96;32.0;3508.0;917.0;2794.0;839.0;1.554;100000.0;0;0;0;0.7964652223489168;1;0;0;0;0
-118.3;33.95;36.0;1786.0;418.0;1367.0;393.0;1.5078;99600.0;0;0;0;0.765397536394177;1;0;0;0;0
-118.29;33.95;31.0;2839.0;792.0;2390.0;729.0;2.0;109800.0;0;0;0;0.8418457203240578;1;0;0;0;0
-118.3;33.95;41.0;2057.0;550.0;1805.0;506.0;1.2455;100800.0;0;0;0;0.8774914924647546;1;0;0;0;0
-118.3;33.95;27.0;1774.0;444.0;1622.0;402.0;2.2031;96900.0;0;0;0;0.9143179255918827;1;0;0;0;0
-118.3;33.95;35.0;1182.0;305.0;977.0;283.0;1.5898;94000.0;0;0;0;0.8265651438240271;1;0;0;0;0
-118.29;33.94;38.0;2407.0;630.0;1774.0;562.0;1.5615;108600.0;0;0;0;0.7370170336518488;1;0;0;0;0
-118.3;33.94;36.0;3504.0;862.0;2521.0;836.0;2.5679;114900.0;0;0;0;0.7194634703196348;1;0;0;0;0
-118.3;33.94;36.0;2041.0;531.0;1390.0;464.0;2.0114;99300.0;0;0;0;0.6810387065164135;1;0;0;0;0
-118.29;33.94;32.0;2701.0;708.0;1880.0;590.0;1.6716;123800.0;0;0;0;0.6960385042576823;1;0;0;0;0
-118.29;33.93;32.0;1815.0;488.0;1715.0;475.0;1.7244;111200.0;0;0;0;0.9449035812672176;1;0;0;0;0
-118.3;33.93;35.0;1300.0;356.0;132.92703862660943;326.0;1.2;99200.0;0;0;0;0.10225156817431495;1;0;0;0;0
-118.3;33.93;36.0;2196.0;633.0;2017.0;583.0;1.3962;124300.0;0;0;0;0.918488160291439;1;0;0;0;0
-118.3;33.93;40.0;2434.0;477.0;1646.0;453.0;3.2024;128000.0;0;0;0;0.676253081347576;1;0;0;0;0
-118.31;33.93;37.0;1282.0;244.0;852.0;249.0;4.2917;127900.0;0;0;0;0.6645865834633385;1;0;0;0;0
-118.31;33.94;44.0;1854.0;367.0;976.0;335.0;3.6583;126700.0;0;0;0;0.5264293419633226;1;0;0;0;0
-118.31;33.94;40.0;1917.0;438.0;1021.0;383.0;2.2448;175000.0;0;0;0;0.532603025560772;1;0;0;0;0
-118.31;33.94;40.0;1323.0;243.0;684.0;229.0;3.2206;145800.0;0;0;0;0.5170068027210885;1;0;0;0;0
-118.31;33.94;40.0;1550.0;438.0;798.0;270.0;3.775;153800.0;0;0;0;0.5148387096774194;1;0;0;0;0
-118.31;33.93;42.0;1173.0;201.0;602.0;186.0;5.5787;142000.0;0;0;0;0.5132139812446718;1;0;0;0;0
-118.31;33.93;43.0;1834.0;292.0;997.0;295.0;4.9464;150300.0;0;0;0;0.5436205016357688;1;0;0;0;0
-118.32;33.94;37.0;2740.0;504.0;1468.0;479.0;4.5368;168800.0;0;0;0;0.5357664233576642;1;0;0;0;0
-118.32;33.93;37.0;2379.0;462.0;1327.0;445.0;4.25;172100.0;0;0;0;0.5577973938629677;1;0;0;0;0
-118.33;33.93;37.0;1831.0;356.0;925.0;338.0;4.4091;148400.0;0;0;0;0.505188421627526;1;0;0;0;0
-118.33;33.93;38.0;694.0;112.0;412.0;119.0;6.0718;156000.0;0;0;0;0.5936599423631124;1;0;0;0;0
-118.34;33.93;35.0;1213.0;284.0;742.0;253.0;4.0625;159900.0;0;0;0;0.6117065127782357;1;0;0;0;0
-118.32;33.94;37.0;1487.0;296.0;863.0;291.0;3.1563;186200.0;0;0;0;0.5803631472763954;1;0;0;0;0
-118.32;33.94;38.0;1067.0;170.0;499.0;169.0;4.6389;183800.0;0;0;0;0.4676663542642924;1;0;0;0;0
-118.32;33.94;36.0;1722.0;280.0;830.0;261.0;4.0536;189000.0;0;0;0;0.4819976771196283;1;0;0;0;0
-118.32;33.94;36.0;1153.0;224.0;639.0;226.0;4.0;192000.0;0;0;0;0.5542064180398959;1;0;0;0;0
-118.33;33.94;31.0;3757.0;1102.0;3288.0;964.0;1.9309;137500.0;0;0;0;0.8751663561352143;1;0;0;0;0
-118.32;33.96;47.0;1453.0;247.0;721.0;276.0;5.5176;191000.0;0;0;0;0.49621472814865797;1;0;0;0;0
-118.32;33.95;43.0;3819.0;708.0;1505.0;712.0;3.1719;183500.0;0;0;0;0.39408222047656455;1;0;0;0;0
-118.33;33.96;24.0;6513.0;1290.0;2636.0;1271.0;4.2099;189800.0;0;0;0;0.40472900353139873;1;0;0;0;0
-118.32;33.95;44.0;2023.0;325.0;992.0;326.0;4.6667;175600.0;0;0;0;0.4903608502224419;1;0;0;0;0
-118.32;33.95;44.0;2131.0;360.0;1040.0;330.0;5.0912;169800.0;0;0;0;0.48803378695448146;1;0;0;0;0
-118.34;33.95;33.0;1923.0;459.0;1412.0;361.0;5.4359;194100.0;0;0;0;0.734269370774831;1;0;0;0;0
-118.32;33.97;52.0;1590.0;302.0;844.0;295.0;2.7139;164900.0;0;0;0;0.5308176100628931;1;0;0;0;0
-118.32;33.96;47.0;1885.0;361.0;954.0;357.0;3.8512;171300.0;0;0;0;0.5061007957559682;1;0;0;0;0
-118.32;33.96;47.0;1297.0;292.0;109.03004291845494;264.0;3.3214;166500.0;0;0;0;0.08406325591245561;1;0;0;0;0
-118.32;33.97;46.0;1504.0;270.0;814.0;306.0;4.3919;157100.0;0;0;0;0.5412234042553191;1;0;0;0;0
-118.34;33.97;45.0;2230.0;364.0;949.0;344.0;5.5;188200.0;0;0;0;0.42556053811659195;1;0;0;0;0
-118.33;33.96;42.0;1686.0;361.0;737.0;319.0;2.3;189200.0;0;0;0;0.43712930011862394;1;0;0;0;0
-118.33;33.96;42.0;2084.0;517.0;1062.0;451.0;2.0057;198200.0;0;0;0;0.5095969289827256;1;0;0;0;0
-118.35;33.97;33.0;1495.0;474.0;1272.0;447.0;2.0694;143500.0;0;0;0;0.8508361204013378;1;0;0;0;0
-118.35;33.97;25.0;1864.0;616.0;1710.0;575.0;2.2303;159400.0;0;0;0;0.9173819742489271;1;0;0;0;0
-118.35;33.97;26.0;1725.0;431.0;1130.0;404.0;3.2708;128100.0;0;0;0;0.6550724637681159;1;0;0;0;0
-118.35;33.97;26.0;3832.0;1074.0;2340.0;904.0;2.6734;143400.0;0;0;0;0.6106471816283925;1;0;0;0;0
-118.35;33.98;29.0;1884.0;477.0;1518.0;449.0;3.1194;152800.0;1;0;0;0.8057324840764332;1;0;0;0;0
-118.35;33.98;42.0;3081.0;680.0;1785.0;609.0;3.745;170800.0;0;0;0;0.5793573515092503;1;0;0;0;0
-118.34;33.98;47.0;2649.0;684.0;2374.0;607.0;2.3882;137700.0;0;0;0;0.8961872404681012;1;0;0;0;0
-118.34;33.98;40.0;2108.0;526.0;1922.0;544.0;3.1630000000000003;137800.0;0;0;0;0.9117647058823529;1;0;0;0;0
-118.34;33.98;45.0;1298.0;294.0;1064.0;268.0;3.7067;136600.0;0;0;0;0.8197226502311248;1;0;0;0;0
-118.35;33.97;30.0;1548.0;330.0;757.0;349.0;3.8056;323800.0;0;0;0;0.48901808785529716;1;0;0;0;0
-118.35;33.96;21.0;2714.0;881.0;1549.0;853.0;1.2094;157500.0;0;0;0;0.5707442888725129;1;0;0;0;0
-118.35;33.96;26.0;2773.0;681.0;1560.0;631.0;3.1354;164300.0;0;0;0;0.562567616300036;1;0;0;0;0
-118.35;33.95;28.0;4770.0;1328.0;3201.0;1196.0;2.681;147700.0;0;0;0;0.6710691823899371;1;0;0;0;0
-118.34;33.95;25.0;3762.0;1281.0;4015.0;1178.0;2.1587;143800.0;0;0;0;1.067251461988304;1;0;0;0;0
-118.35;33.95;30.0;2661.0;765.0;2324.0;724.0;3.0519;137500.0;0;0;0;0.8733558812476513;1;0;0;0;0
-118.35;33.95;42.0;1779.0;431.0;1507.0;380.0;2.8892;159800.0;0;0;0;0.8471051152332771;1;0;0;0;0
-118.35;33.95;45.0;1076.0;213.0;781.0;238.0;3.95;164000.0;0;0;0;0.7258364312267658;1;0;0;0;0
-118.36;33.95;42.0;1116.0;303.0;1082.0;299.0;3.7237;170800.0;0;0;0;0.9695340501792115;1;0;0;0;0
-118.36;33.96;21.0;1802.0;556.0;207.60515021459227;557.0;2.7284;146900.0;0;0;0;0.11520818546869716;1;0;0;0;0
-118.36;33.96;25.0;1849.0;518.0;1498.0;451.0;2.8378;170000.0;0;0;0;0.8101676581936181;1;0;0;0;0
-118.36;33.96;26.0;3543.0;438.0;2742.0;951.0;2.5504;151300.0;0;0;0;0.7739204064352244;1;0;0;0;0
-118.36;33.95;26.0;3231.0;1089.0;3193.0;1020.0;2.6535;177200.0;0;0;0;0.9882389353141442;1;0;0;0;0
-118.36;33.98;45.0;1559.0;305.0;891.0;341.0;4.4038;259400.0;0;0;0;0.5715202052597819;1;0;0;0;0
-118.36;33.98;46.0;1425.0;283.0;782.0;273.0;5.057;246300.0;0;0;0;0.5487719298245614;1;0;0;0;0
-118.36;33.98;39.0;813.0;185.0;344.0;154.0;3.5833;218800.0;0;0;0;0.4231242312423124;1;0;0;0;0
-118.37;33.97;26.0;6672.0;1729.0;3333.0;1557.0;2.9646;179800.0;0;0;0;0.4995503597122302;1;0;0;0;0
-118.36;33.97;18.0;1284.0;283.0;990.0;289.0;4.0179;195800.0;0;0;0;0.7710280373831776;1;0;0;0;0
-118.37;33.97;21.0;3616.0;1060.0;2515.0;945.0;2.7464;153100.0;0;0;0;0.6955199115044248;1;0;0;0;0
-118.36;33.98;29.0;2861.0;816.0;304.68669527897;775.0;2.7712;160900.0;0;0;0;0.10649657297412442;1;0;0;0;0
-118.36;33.97;19.0;4651.0;1281.0;2917.0;1121.0;2.6823;142500.0;0;0;0;0.6271769511932918;1;0;0;0;0
-118.36;33.96;17.0;3431.0;934.0;2365.0;810.0;3.0393;129200.0;0;0;0;0.6893034100845234;1;0;0;0;0
-118.36;33.96;37.0;2146.0;573.0;2009.0;592.0;3.6583;177300.0;0;0;0;0.9361602982292637;1;0;0;0;0
-118.37;33.96;26.0;2127.0;438.0;100.0;20.0;4.875;175000.0;0;0;0;0.047014574518100614;1;0;0;0;0
-118.37;33.95;35.0;924.0;349.0;1376.0;358.0;2.2297;262500.0;0;0;0;1.4891774891774892;1;0;0;0;0
-118.36;33.95;42.0;1139.0;302.0;1283.0;306.0;4.1635;163900.0;0;0;0;1.1264266900790167;1;0;0;0;0
-118.36;33.95;42.0;2532.0;627.0;2038.0;591.0;2.875;177500.0;0;0;0;0.8048973143759873;1;0;0;0;0
-118.37;33.95;32.0;1067.0;286.0;1053.0;277.0;2.8438;181700.0;0;0;0;0.9868791002811621;1;0;0;0;0
-118.37;33.95;52.0;836.0;175.0;747.0;166.0;4.125;174000.0;0;0;0;0.8935406698564593;1;0;0;0;0
-118.36;33.94;39.0;1390.0;410.0;153.09012875536482;371.0;3.3056;156800.0;0;0;0;0.11013678327724087;1;0;0;0;0
-118.36;33.94;29.0;2169.0;688.0;3036.0;639.0;2.3125;148500.0;1;0;0;1.3997233748271092;1;0;0;0;0
-118.37;33.94;29.0;2265.0;813.0;3425.0;781.0;2.3675;149400.0;0;0;0;1.5121412803532008;1;0;0;0;0
-118.36;33.93;30.0;1132.0;347.0;1433.0;341.0;2.68;170000.0;0;0;0;1.2659010600706713;1;0;0;0;0
-118.36;33.93;40.0;1625.0;500.0;2036.0;476.0;2.6298;156500.0;0;1;0;1.252923076923077;1;0;0;0;0
-118.36;33.94;33.0;939.0;284.0;1309.0;250.0;3.4063;152300.0;0;0;0;1.3940362087326943;1;0;0;0;0
-118.34;33.93;36.0;1528.0;486.0;1824.0;470.0;2.2679;153900.0;0;0;0;1.193717277486911;1;0;0;0;0
-118.35;33.93;35.0;1050.0;252.0;918.0;236.0;1.7344;146900.0;0;0;0;0.8742857142857143;1;0;0;0;0
-118.35;33.93;34.0;617.0;189.0;810.0;180.0;1.9766;162500.0;0;0;0;1.312803889789303;1;0;0;0;0
-118.35;33.93;33.0;2040.0;576.0;2649.0;561.0;2.3375;170600.0;0;0;0;1.298529411764706;1;0;0;0;0
-118.35;33.94;35.0;1451.0;435.0;1888.0;420.0;2.8462;149100.0;0;0;0;1.301171605789111;1;0;0;0;0
-118.35;33.94;38.0;1794.0;508.0;2188.0;454.0;2.6654;142200.0;0;0;0;1.2196209587513935;1;0;0;0;0
-118.35;33.94;36.0;2225.0;601.0;224.40772532188842;610.0;2.5547;150400.0;0;0;0;0.10085740463905098;1;0;0;0;0
-118.35;33.94;42.0;1028.0;278.0;1369.0;261.0;3.3125;144600.0;0;0;0;1.3317120622568093;1;0;0;0;0
-118.34;33.94;37.0;3107.0;903.0;3456.0;734.0;2.182;147500.0;0;0;0;1.1123270035403927;1;0;0;0;0
-118.34;33.94;36.0;2796.0;1041.0;4033.0;944.0;2.4886;160700.0;0;0;0;1.44241773962804;1;0;0;0;0
-118.33;33.93;37.0;4916.0;1134.0;3533.0;1035.0;3.2862;152300.0;0;0;0;0.718673718470301;1;0;0;0;0
-118.34;33.93;33.0;4294.0;1224.0;4512.0;1189.0;2.8304;143700.0;0;0;0;1.0507685142058687;1;0;0;0;0
-118.34;33.93;32.0;1254.0;399.0;1281.0;386.0;2.2976;155700.0;0;0;0;1.0215311004784688;1;0;0;0;0
-118.34;33.93;37.0;1638.0;407.0;1341.0;369.0;3.0677;167700.0;0;0;0;0.8186813186813187;1;0;0;0;0
-118.35;33.93;26.0;3156.0;857.0;2394.0;787.0;3.01;191900.0;0;0;0;0.7585551330798479;1;0;0;0;0
-118.35;33.93;31.0;2746.0;697.0;1973.0;598.0;3.5139;192800.0;0;0;0;0.7184996358339403;1;0;0;0;0
-118.35;33.93;25.0;2260.0;692.0;1603.0;673.0;2.11;223300.0;0;0;0;0.70929203539823;1;0;0;0;0
-118.36;33.93;27.0;4445.0;1231.0;3340.0;1113.0;3.1656;204500.0;0;0;0;0.7514060742407199;1;0;0;0;0
-118.34;33.92;29.0;1475.0;349.0;965.0;370.0;3.3558;199600.0;0;0;0;0.6542372881355932;1;0;0;0;0
-118.35;33.92;24.0;2728.0;845.0;2023.0;773.0;2.75;239700.0;0;0;0;0.7415689149560117;1;0;0;0;0
-118.35;33.92;29.0;736.0;232.0;584.0;231.0;3.6167;200000.0;0;0;0;0.7934782608695652;1;0;0;0;0
-118.36;33.92;26.0;3695.0;1144.0;2308.0;1009.0;2.6667;229300.0;0;0;0;0.6246278755074425;1;0;0;0;0
-118.36;33.92;46.0;1231.0;231.0;793.0;256.0;4.1023;226800.0;0;0;0;0.644191714053615;1;0;0;0;0
-118.36;33.92;19.0;2807.0;883.0;1546.0;815.0;2.6375;233800.0;0;0;0;0.5507659422871393;1;0;0;0;0
-118.36;33.93;19.0;3103.0;918.0;2033.0;738.0;2.6961;212500.0;0;0;0;0.6551724137931034;1;0;0;0;0
-118.37;33.93;29.0;2127.0;438.0;15.309012875536482;56.0;2.8958;245800.0;1;0;0;0.007197467266354716;1;0;0;0;0
-118.37;33.92;44.0;938.0;181.0;502.0;171.0;4.4722;218300.0;0;0;0;0.535181236673774;1;0;0;0;0
-118.37;33.92;36.0;1075.0;197.0;509.0;197.0;4.9688;238900.0;0;0;0;0.47348837209302325;1;0;0;0;0
-118.37;33.92;40.0;928.0;187.0;521.0;185.0;5.5255;242700.0;0;0;0;0.5614224137931034;1;0;0;0;0
-118.37;33.92;39.0;1073.0;206.0;556.0;204.0;4.8611;245600.0;0;0;0;0.5181733457595527;1;0;0;0;0
-118.37;33.93;46.0;1130.0;201.0;503.0;196.0;4.4861;246300.0;0;0;0;0.4451327433628319;1;0;0;0;0
-118.37;33.93;46.0;442.0;88.0;255.0;94.0;4.4474;246900.0;0;0;0;0.5769230769230769;1;0;0;0;0
-118.36;33.93;44.0;520.0;116.0;392.0;106.0;3.0132;202500.0;0;0;0;0.7538461538461538;1;0;0;0;0
-118.36;33.91;41.0;2048.0;439.0;1191.0;429.0;3.8;222500.0;0;0;0;0.58154296875;1;0;0;0;0
-118.36;33.91;42.0;1949.0;422.0;1184.0;423.0;4.3333;225600.0;0;0;0;0.6074910210364289;1;0;0;0;0
-118.36;33.9;42.0;1935.0;388.0;1136.0;379.0;4.74;230000.0;0;0;0;0.5870801033591732;1;0;0;0;0
-118.36;33.9;40.0;1271.0;276.0;725.0;234.0;5.0452;231900.0;0;0;0;0.5704169944925256;1;0;0;0;0
-118.37;33.91;41.0;1869.0;427.0;1334.0;435.0;3.9355;227800.0;0;0;0;0.7137506688068486;1;0;0;0;0
-118.37;33.91;35.0;1742.0;283.0;812.0;282.0;5.6704;303700.0;0;0;0;0.4661308840413318;1;0;0;0;0
-118.37;33.9;35.0;1651.0;269.0;707.0;252.0;5.6482;294800.0;0;0;0;0.4282253179890975;1;0;0;0;0
-118.37;33.9;29.0;2127.0;103.0;177.0;102.0;3.3409;256300.0;1;0;0;0.08321579689703808;1;0;0;0;0
-118.38;33.91;36.0;2904.0;515.0;1463.0;534.0;5.8374;289600.0;0;0;0;0.5037878787878788;1;0;0;0;0
-118.35;33.91;19.0;1949.0;559.0;1282.0;498.0;2.7813;231300.0;0;0;0;0.6577732170343766;1;0;0;0;0
-118.35;33.91;31.0;2583.0;663.0;1675.0;612.0;3.5234;265000.0;0;0;0;0.64847077042199;1;0;0;0;0
-118.35;33.91;28.0;2108.0;534.0;1485.0;536.0;4.0775;241400.0;0;0;0;0.7044592030360531;1;0;0;0;0
-118.35;33.91;29.0;2159.0;523.0;1331.0;520.0;3.87;264500.0;1;0;0;0.6164891153311718;1;0;0;0;0
-118.35;33.91;25.0;1884.0;554.0;1337.0;549.0;2.8512;272800.0;0;0;0;0.7096602972399151;1;0;0;0;0
-118.35;33.9;25.0;3309.0;902.0;2299.0;837.0;3.0417;237000.0;0;0;0;0.6947718343910547;1;0;0;0;0
-118.35;33.91;29.0;1660.0;366.0;928.0;398.0;4.3187;269700.0;1;0;0;0.5590361445783133;1;0;0;0;0
-118.35;33.91;29.0;2461.0;535.0;1236.0;482.0;4.8409;244000.0;0;0;0;0.502234863876473;1;0;0;0;0
-118.35;33.91;34.0;2055.0;448.0;1134.0;408.0;3.825;235400.0;0;0;0;0.5518248175182482;1;0;0;0;0
-118.36;33.91;36.0;2064.0;474.0;1366.0;421.0;4.1;243100.0;0;0;0;0.6618217054263565;1;0;0;0;0
-118.35;33.9;32.0;1056.0;225.0;565.0;231.0;3.9485;230000.0;0;0;0;0.5350378787878788;1;0;0;0;0
-118.36;33.9;39.0;1166.0;222.0;640.0;206.0;3.5313;230400.0;0;0;0;0.548885077186964;1;0;0;0;0
-118.33;33.92;23.0;969.0;288.0;670.0;251.0;3.267;185400.0;0;0;0;0.6914344685242518;1;0;0;0;0
-118.33;33.91;39.0;1224.0;312.0;1106.0;333.0;3.3491;181800.0;0;0;0;0.9035947712418301;1;0;0;0;0
-118.34;33.91;17.0;3724.0;1023.0;2536.0;971.0;3.2649;202100.0;0;0;0;0.6809881847475833;1;0;0;0;0
-118.33;33.91;35.0;1092.0;302.0;962.0;297.0;3.5903;183300.0;0;0;0;0.8809523809523809;1;0;0;0;0
-118.34;33.91;8.0;3937.0;1404.0;2691.0;1142.0;2.4741;185700.0;0;0;0;0.683515367030734;1;0;0;0;0
-118.34;33.92;6.0;1047.0;271.0;740.0;248.0;3.425;193800.0;0;0;0;0.7067812798471824;1;0;0;0;0
-118.34;33.91;12.0;2127.0;438.0;7429.0;3405.0;2.6689;192300.0;0;0;0;3.4927127409496945;1;0;0;0;0
-118.33;33.91;8.0;2127.0;438.0;7211.0;3028.0;2.455;192700.0;0;0;0;3.390220968500235;1;0;0;0;0
-118.31;33.91;31.0;1415.0;339.0;874.0;289.0;3.8173;177900.0;0;0;0;0.6176678445229682;1;0;0;0;0
-118.31;33.91;36.0;961.0;173.0;625.0;179.0;4.2596;181100.0;0;0;0;0.6503642039542143;1;0;0;0;0
-118.32;33.91;33.0;1729.0;396.0;1073.0;344.0;4.2083;180500.0;0;0;0;0.6205899363794101;1;0;0;0;0
-118.32;33.91;35.0;940.0;197.0;640.0;215.0;4.2;181300.0;0;0;0;0.6808510638297872;1;0;0;0;0
-118.32;33.91;35.0;881.0;159.0;605.0;170.0;3.6654;184500.0;0;0;0;0.6867196367763905;1;0;0;0;0
-118.32;33.91;34.0;3041.0;677.0;1920.0;640.0;4.5304;181300.0;0;0;0;0.631371259454127;1;0;0;0;0
-118.32;33.91;34.0;1068.0;198.0;757.0;231.0;5.7528;180500.0;0;0;0;0.7088014981273408;1;0;0;0;0
-118.32;33.9;35.0;3189.0;680.0;1882.0;651.0;3.6625;188000.0;0;0;0;0.590153653182816;1;0;0;0;0
-118.31;33.92;35.0;1307.0;246.0;672.0;219.0;4.8456;146400.0;0;0;0;0.5141545524100994;1;0;0;0;0
-118.31;33.93;35.0;1580.0;266.0;926.0;282.0;5.0653;158000.0;0;0;0;0.5860759493670886;1;0;0;0;0
-118.32;33.93;34.0;1536.0;273.0;804.0;287.0;4.9615;157800.0;0;0;0;0.5234375;1;0;0;0;0
-118.32;33.92;35.0;1281.0;219.0;710.0;184.0;4.8304;152800.0;0;0;0;0.5542544886807181;1;0;0;0;0
-118.29;33.93;31.0;3894.0;1017.0;3590.0;962.0;2.0437;137200.0;0;0;0;0.9219311761684643;1;0;0;0;0
-118.29;33.92;34.0;1799.0;362.0;1293.0;355.0;3.692;145200.0;0;0;0;0.7187326292384658;1;0;0;0;0
-118.29;33.92;34.0;1374.0;240.0;906.0;248.0;5.3292;155500.0;0;0;0;0.6593886462882096;1;0;0;0;0
-118.3;33.92;34.0;2053.0;382.0;1258.0;380.0;3.0139;154700.0;0;0;0;0.6127618119824647;1;0;0;0;0
-118.3;33.93;29.0;2228.0;396.0;1140.0;352.0;3.7969;169400.0;0;0;0;0.5116696588868941;1;0;0;0;0
-118.3;33.91;30.0;1842.0;476.0;1491.0;420.0;3.0147;155100.0;0;0;0;0.8094462540716613;1;0;0;0;0
-118.3;33.91;34.0;1617.0;493.0;1530.0;500.0;2.6182;172600.0;0;0;0;0.9461966604823747;1;0;0;0;0
-118.31;33.9;28.0;1576.0;400.0;891.0;378.0;2.6312;171300.0;0;0;0;0.5653553299492385;1;0;0;0;0
-118.29;33.91;28.0;1501.0;446.0;1028.0;418.0;2.3043;177500.0;0;0;0;0.6848767488341105;1;0;0;0;0
-118.29;33.9;27.0;1013.0;394.0;1067.0;400.0;1.7714;159400.0;0;0;0;1.0533070088845016;1;0;0;0;0
-118.3;33.9;29.0;2617.0;668.0;1868.0;647.0;3.6;208800.0;0;0;0;0.7137944210928544;1;0;0;0;0
-118.3;33.9;27.0;3267.0;762.0;2099.0;647.0;3.4;224100.0;0;0;0;0.6424854606672789;1;0;0;0;0
-118.3;33.9;13.0;2455.0;661.0;1975.0;618.0;2.9559;173600.0;0;0;0;0.8044806517311609;1;0;0;0;0
-118.3;33.9;19.0;2421.0;689.0;1726.0;660.0;3.287;181400.0;0;0;0;0.7129285419248245;1;0;0;0;0
-118.3;33.89;30.0;2756.0;858.0;1806.0;787.0;3.0329;207800.0;0;0;0;0.6552975326560232;1;0;0;0;0
-118.3;33.89;37.0;2132.0;565.0;1369.0;565.0;3.285;218100.0;0;0;0;0.6421200750469043;1;0;0;0;0
-118.31;33.9;38.0;1400.0;399.0;1131.0;405.0;3.5417;198400.0;0;0;0;0.8078571428571428;1;0;0;0;0
-118.29;33.89;33.0;2138.0;567.0;1072.0;528.0;2.7428;208900.0;0;0;0;0.5014031805425632;1;0;0;0;0
-118.29;33.89;32.0;2355.0;583.0;1605.0;571.0;4.2171;218200.0;0;0;0;0.6815286624203821;1;0;0;0;0
-118.29;33.88;36.0;1751.0;438.0;1175.0;419.0;3.0739;218600.0;0;0;0;0.6710451170759566;1;0;0;0;0
-118.29;33.88;21.0;4946.0;1231.0;3186.0;1167.0;3.3281;237000.0;0;0;0;0.6441568944601699;1;0;0;0;0
-118.3;33.87;27.0;3144.0;722.0;1510.0;680.0;3.1597;214700.0;0;0;0;0.4802798982188295;1;0;0;0;0
-118.3;33.87;31.0;1398.0;261.0;823.0;263.0;5.0641;234900.0;0;0;0;0.5886981402002861;1;0;0;0;0
-118.3;33.88;26.0;1221.0;312.0;807.0;330.0;4.0536;253600.0;0;0;0;0.6609336609336609;1;0;0;0;0
-118.3;33.88;29.0;850.0;229.0;563.0;204.0;3.7375;247700.0;0;0;0;0.6623529411764706;1;0;0;0;0
-118.3;33.88;30.0;1348.0;333.0;885.0;322.0;3.2574;195300.0;0;0;0;0.6565281899109793;1;0;0;0;0
